date,expiration,option_type,S,strike,bid,ask,market_price,volume,open_interest,days_to_expiration,T,moneyness,moneyness_category,sigma,r,market_price_over_K
2023-08-25,2023-08-30,PUT,4413.905,4270.0,0.95,1.05,1.0,467,276,5,0.0136986301369863,1.0337014051522249,ITM,17.2,0.0556,0.000234192037470726
2023-08-25,2023-08-30,PUT,4413.905,4265.0,0.9,0.95,0.925,273,384,5,0.0136986301369863,1.0349132473622509,ITM,17.2,0.0556,0.00021688159437280188
2023-08-25,2023-08-30,PUT,4413.905,4260.0,0.8,0.9,0.8500000000000001,104,753,5,0.0136986301369863,1.0361279342723004,ITM,17.2,0.0556,0.0001995305164319249
2023-08-25,2023-08-30,PUT,4413.905,4255.0,0.75,0.85,0.8,105,201,5,0.0136986301369863,1.0373454759106933,ITM,17.2,0.0556,0.00018801410105757932
2023-08-25,2023-08-30,PUT,4413.905,4250.0,0.7,0.75,0.725,1151,698,5,0.0136986301369863,1.0385658823529411,ITM,17.2,0.0556,0.00017058823529411763
2023-08-25,2023-08-30,PUT,4413.905,4125.0,0.3,0.35,0.3249999999999999,174,199,5,0.0136986301369863,1.0700375757575755,ITM,17.2,0.0556,7.878787878787876e-05
2023-08-25,2023-08-30,PUT,4413.905,4120.0,0.25,0.35,0.3,20,135,5,0.0136986301369863,1.0713361650485436,ITM,17.2,0.0556,7.281553398058252e-05
2023-08-25,2023-08-30,PUT,4413.905,4110.0,0.25,0.35,0.3,25,319,5,0.0136986301369863,1.073942822384428,ITM,17.2,0.0556,7.2992700729927e-05
2023-08-25,2023-08-30,PUT,4413.905,4100.0,0.25,0.35,0.3,15,1123,5,0.0136986301369863,1.076562195121951,ITM,17.2,0.0556,7.317073170731707e-05
2023-08-25,2023-08-29,PUT,4413.905,4505.0,89.5,91.3,90.4,13,9,4,0.010958904109589,0.9797791342952274,ATM,17.2,0.0556,0.02006659267480577
2023-08-25,2023-08-29,PUT,4413.905,4500.0,84.9,86.4,85.65,21,547,4,0.010958904109589,0.9808677777777776,ATM,17.2,0.0556,0.019033333333333336
2023-08-25,2023-08-29,PUT,4413.905,4495.0,80.1,81.6,80.85,10,3,4,0.010958904109589,0.9819588431590656,ATM,17.2,0.0556,0.017986651835372635
2023-08-25,2023-08-29,PUT,4413.905,4490.0,75.4,77.0,76.2,88,16,4,0.010958904109589,0.9830523385300668,ATM,17.2,0.0556,0.016971046770601336
2023-08-25,2023-08-29,PUT,4413.905,4485.0,70.5,72.2,71.35,35,171,4,0.010958904109589,0.9841482720178372,ATM,17.2,0.0556,0.015908584169453732
2023-08-25,2023-08-29,PUT,4413.905,4480.0,66.1,67.7,66.9,20,29,4,0.010958904109589,0.9852466517857142,ATM,17.2,0.0556,0.014933035714285716
2023-08-25,2023-08-29,PUT,4413.905,4475.0,61.6,63.0,62.3,8,87,4,0.010958904109589,0.9863474860335196,ATM,17.2,0.0556,0.013921787709497205
2023-08-25,2023-08-29,PUT,4413.905,4470.0,57.2,58.6,57.900000000000006,23,112,4,0.010958904109589,0.9874507829977628,ATM,17.2,0.0556,0.012953020134228188
2023-08-25,2023-08-29,PUT,4413.905,4465.0,52.7,54.1,53.400000000000006,37,27,4,0.010958904109589,0.9885565509518476,ATM,17.2,0.0556,0.011959686450167975
2023-08-25,2023-08-31,PUT,4413.905,4385.0,15.6,15.9,15.75,116,342,6,0.0164383561643835,1.0065917901938426,ATM,17.2,0.0556,0.0035917901938426456
2023-08-25,2023-08-31,PUT,4413.905,4390.0,17.2,17.4,17.299999999999997,537,682,6,0.0164383561643835,1.0054453302961277,ATM,17.2,0.0556,0.003940774487471525
2023-08-25,2023-08-31,PUT,4413.905,4455.0,49.4,50.2,49.8,61,250,6,0.0164383561643835,0.9907755331088663,ATM,17.2,0.0556,0.011178451178451178
2023-08-25,2023-08-31,PUT,4413.905,4460.0,52.8,53.8,53.3,14,1405,6,0.0164383561643835,0.989664798206278,ATM,17.2,0.0556,0.01195067264573991
2023-08-25,2023-08-31,PUT,4413.905,4325.0,4.6,4.8,4.699999999999999,563,2045,6,0.0164383561643835,1.0205560693641618,ATM,17.2,0.0556,0.0010867052023121385
2023-08-25,2023-08-31,PUT,4413.905,4320.0,4.1,4.3,4.199999999999999,1959,1040,6,0.0164383561643835,1.0217372685185184,ATM,17.2,0.0556,0.0009722222222222221
2023-08-25,2023-08-31,PUT,4413.905,4315.0,3.7,3.9,3.8,206,310,6,0.0164383561643835,1.0229212050984935,ATM,17.2,0.0556,0.000880648899188876
2023-08-25,2023-08-31,PUT,4413.905,4310.0,3.4,3.5,3.45,231,826,6,0.0164383561643835,1.0241078886310904,ATM,17.2,0.0556,0.0008004640371229699
2023-08-25,2023-08-31,PUT,4413.905,4305.0,3.0,3.2,3.1,1931,327,6,0.0164383561643835,1.0252973286875726,ATM,17.2,0.0556,0.0007200929152148664
2023-08-25,2023-08-31,PUT,4413.905,4300.0,2.75,2.85,2.8,7372,15547,6,0.0164383561643835,1.0264895348837209,ATM,17.2,0.0556,0.0006511627906976744
2023-08-25,2023-08-31,PUT,4413.905,4295.0,2.5,2.65,2.575,168,1371,6,0.0164383561643835,1.027684516880093,ATM,17.2,0.0556,0.0005995343422584401
2023-08-25,2023-08-31,PUT,4413.905,4290.0,2.3,2.4,2.35,306,700,6,0.0164383561643835,1.0288822843822842,ATM,17.2,0.0556,0.0005477855477855478
2023-08-25,2023-08-31,PUT,4413.905,4285.0,2.1,2.2,2.1500000000000004,2164,861,6,0.0164383561643835,1.0300828471411902,ITM,17.2,0.0556,0.000501750291715286
2023-08-25,2023-08-31,PUT,4413.905,4330.0,5.1,5.3,5.199999999999999,150,1276,6,0.0164383561643835,1.019377598152425,ATM,17.2,0.0556,0.0012009237875288683
2023-08-25,2023-08-31,PUT,4413.905,4280.0,1.9,2.0,1.95,75,1776,6,0.0164383561643835,1.0312862149532709,ITM,17.2,0.0556,0.000455607476635514
2023-08-25,2023-08-31,PUT,4413.905,4195.0,0.65,0.75,0.7,98,1017,6,0.0164383561643835,1.052182359952324,ITM,17.2,0.0556,0.000166865315852205
2023-08-25,2023-08-31,PUT,4413.905,4105.0,0.4,0.45,0.425,275,338,6,0.0164383561643835,1.0752509135200974,ITM,17.2,0.0556,0.00010353227771010963
2023-08-25,2023-08-31,PUT,4413.905,4100.0,0.4,0.45,0.425,2089,7748,6,0.0164383561643835,1.076562195121951,ITM,17.2,0.0556,0.00010365853658536585
2023-08-25,2023-08-31,PUT,4413.905,4095.0,0.4,0.45,0.425,91,126,6,0.0164383561643835,1.0778766788766787,ITM,17.2,0.0556,0.00010378510378510379
2023-08-25,2023-08-31,PUT,4413.905,4090.0,0.4,0.45,0.425,99,224,6,0.0164383561643835,1.0791943765281171,ITM,17.2,0.0556,0.0001039119804400978
2023-08-25,2023-08-31,PUT,4413.905,4085.0,0.4,0.45,0.425,43,257,6,0.0164383561643835,1.0805152998776009,ITM,17.2,0.0556,0.0001040391676866585
2023-08-25,2023-08-31,PUT,4413.905,4080.0,0.35,0.45,0.4,57,237,6,0.0164383561643835,1.0818394607843136,ITM,17.2,0.0556,9.803921568627452e-05
2023-08-25,2023-08-31,PUT,4413.905,4075.0,0.35,0.45,0.4,147,484,6,0.0164383561643835,1.083166871165644,ITM,17.2,0.0556,9.8159509202454e-05
2023-08-25,2023-08-31,PUT,4413.905,4070.0,0.35,0.4,0.375,155,284,6,0.0164383561643835,1.084497542997543,ITM,17.2,0.0556,9.213759213759214e-05
2023-08-25,2023-08-31,PUT,4413.905,4200.0,0.7,0.75,0.725,677,16551,6,0.0164383561643835,1.050929761904762,ITM,17.2,0.0556,0.00017261904761904762
2023-08-25,2023-08-31,PUT,4413.905,4335.0,5.7,5.9,5.800000000000001,197,755,6,0.0164383561643835,1.01820184544406,ATM,17.2,0.0556,0.001337946943483276
2023-08-25,2023-08-31,PUT,4413.905,4275.0,1.75,1.85,1.8,226,1858,6,0.0164383561643835,1.032492397660819,ITM,17.2,0.0556,0.0004210526315789474
2023-08-25,2023-08-31,PUT,4413.905,4205.0,0.7,0.8,0.75,44,704,6,0.0164383561643835,1.049680142687277,ITM,17.2,0.0556,0.000178359096313912
2023-08-25,2023-08-28,PUT,4413.905,4190.0,0.15,0.2,0.175,109,774,3,0.0082191780821917,1.0534379474940334,ITM,17.2,0.0556,4.176610978520286e-05
2023-08-25,2023-08-28,PUT,4413.905,4185.0,0.15,0.2,0.175,161,321,3,0.0082191780821917,1.0546965352449222,ITM,17.2,0.0556,4.181600955794504e-05
2023-08-25,2023-08-28,PUT,4413.905,4180.0,0.1,0.2,0.15,362,760,3,0.0082191780821917,1.0559581339712918,ITM,17.2,0.0556,3.5885167464114834e-05
2023-08-25,2023-08-28,PUT,4413.905,4175.0,0.15,0.2,0.175,697,488,3,0.0082191780821917,1.057222754491018,ITM,17.2,0.0556,4.191616766467066e-05
2023-08-25,2023-08-28,PUT,4413.905,4170.0,0.15,0.2,0.175,750,147,3,0.0082191780821917,1.0584904076738608,ITM,17.2,0.0556,4.196642685851319e-05
2023-08-25,2023-08-28,PUT,4413.905,4165.0,0.1,0.2,0.15,639,65,3,0.0082191780821917,1.0597611044417767,ITM,17.2,0.0556,3.601440576230492e-05
2023-08-25,2023-08-29,PUT,4413.905,4455.0,44.7,46.0,45.35,26,67,4,0.010958904109589,0.9907755331088663,ATM,17.2,0.0556,0.010179573512906846
2023-08-25,2023-08-29,PUT,4413.905,4460.0,48.6,50.0,49.3,43,115,4,0.010958904109589,0.989664798206278,ATM,17.2,0.0556,0.011053811659192824
2023-08-25,2023-08-31,PUT,4413.905,4265.0,1.5,1.6,1.55,148,193,6,0.0164383561643835,1.0349132473622509,ITM,17.2,0.0556,0.0003634232121922626
2023-08-25,2023-08-31,PUT,4413.905,4260.0,1.35,1.45,1.4,230,908,6,0.0164383561643835,1.0361279342723004,ITM,17.2,0.0556,0.00032863849765258214
2023-08-25,2023-08-31,PUT,4413.905,4255.0,1.3,1.35,1.3250000000000002,335,263,6,0.0164383561643835,1.0373454759106933,ITM,17.2,0.0556,0.0003113983548766158
2023-08-25,2023-08-31,PUT,4413.905,4250.0,1.2,1.3,1.25,1477,5100,6,0.0164383561643835,1.0385658823529411,ITM,17.2,0.0556,0.0002941176470588235
2023-08-25,2023-08-31,PUT,4413.905,4270.0,1.6,1.7,1.65,270,847,6,0.0164383561643835,1.0337014051522249,ITM,17.2,0.0556,0.0003864168618266979
2023-08-25,2023-08-31,PUT,4413.905,4245.0,1.1,1.2,1.15,354,377,6,0.0164383561643835,1.0397891637220258,ITM,17.2,0.0556,0.000270906949352179
2023-08-25,2023-08-31,PUT,4413.905,4240.0,1.05,1.15,1.1,942,725,6,0.0164383561643835,1.041015330188679,ITM,17.2,0.0556,0.00025943396226415095
2023-08-25,2023-08-31,PUT,4413.905,4235.0,0.95,1.05,1.0,1582,391,6,0.0164383561643835,1.0422443919716646,ITM,17.2,0.0556,0.0002361275088547816
2023-08-25,2023-08-31,PUT,4413.905,4230.0,0.9,1.0,0.95,595,843,6,0.0164383561643835,1.0434763593380614,ITM,17.2,0.0556,0.00022458628841607564
2023-08-25,2023-08-31,PUT,4413.905,4225.0,0.85,0.95,0.8999999999999999,288,866,6,0.0164383561643835,1.0447112426035503,ITM,17.2,0.0556,0.00021301775147928993
2023-08-25,2023-08-31,PUT,4413.905,4220.0,0.8,0.9,0.8500000000000001,485,1432,6,0.0164383561643835,1.0459490521327013,ITM,17.2,0.0556,0.00020142180094786732
2023-08-25,2023-08-31,PUT,4413.905,4215.0,0.8,0.85,0.825,95,306,6,0.0164383561643835,1.0471897983392644,ITM,17.2,0.0556,0.00019572953736654802
2023-08-25,2023-08-31,PUT,4413.905,4210.0,0.75,0.8,0.775,190,325,6,0.0164383561643835,1.0484334916864608,ITM,17.2,0.0556,0.00018408551068883612
2023-08-25,2023-08-31,PUT,4413.905,4065.0,0.35,0.4,0.375,146,330,6,0.0164383561643835,1.0858314883148832,ITM,17.2,0.0556,9.225092250922509e-05
2023-08-25,2023-08-28,PUT,4413.905,4200.0,0.15,0.2,0.175,1526,3210,3,0.0082191780821917,1.050929761904762,ITM,17.2,0.0556,4.1666666666666665e-05
2023-08-25,2023-08-31,PUT,4413.905,4055.0,0.35,0.4,0.375,11,150,6,0.0164383561643835,1.08850924784217,ITM,17.2,0.0556,9.247842170160296e-05
2023-08-25,2023-08-31,PUT,4413.905,4045.0,0.35,0.4,0.375,40,402,6,0.0164383561643835,1.0912002472187885,ITM,17.2,0.0556,9.270704573547589e-05
2023-08-25,2023-08-31,PUT,4413.905,4345.0,7.0,7.2,7.1,166,770,6,0.0164383561643835,1.0158584579976984,ATM,17.2,0.0556,0.0016340621403912543
2023-08-25,2023-08-31,PUT,4413.905,4505.0,90.0,91.2,90.6,5,319,6,0.0164383561643835,0.9797791342952274,ATM,17.2,0.0556,0.02011098779134295
2023-08-25,2023-08-31,PUT,4413.905,4500.0,85.4,86.8,86.1,26,16734,6,0.0164383561643835,0.9808677777777776,ATM,17.2,0.0556,0.019133333333333332
2023-08-25,2023-08-31,PUT,4413.905,4490.0,76.6,77.9,77.25,2,317,6,0.0164383561643835,0.9830523385300668,ATM,17.2,0.0556,0.017204899777282852
2023-08-25,2023-08-31,PUT,4413.905,4510.0,94.6,95.8,95.2,2,687,6,0.0164383561643835,0.9786929046563192,ATM,17.2,0.0556,0.021108647450110866
2023-08-25,2023-08-31,PUT,4413.905,4485.0,72.4,73.6,73.0,1,750,6,0.0164383561643835,0.9841482720178372,ATM,17.2,0.0556,0.016276477146042363
2023-08-25,2023-08-31,PUT,4413.905,4480.0,68.0,69.4,68.7,27,236,6,0.0164383561643835,0.9852466517857142,ATM,17.2,0.0556,0.015334821428571429
2023-08-25,2023-08-31,PUT,4413.905,4475.0,64.2,65.2,64.7,76,1290,6,0.0164383561643835,0.9863474860335196,ATM,17.2,0.0556,0.01445810055865922
2023-08-25,2023-08-31,PUT,4413.905,4470.0,60.3,61.2,60.75,62,492,6,0.0164383561643835,0.9874507829977628,ATM,17.2,0.0556,0.013590604026845638
2023-08-25,2023-08-31,PUT,4413.905,4340.0,6.3,6.5,6.4,326,863,6,0.0164383561643835,1.017028801843318,ATM,17.2,0.0556,0.0014746543778801843
2023-08-25,2023-08-31,PUT,4413.905,4465.0,56.4,57.5,56.95,14,141,6,0.0164383561643835,0.9885565509518476,ATM,17.2,0.0556,0.012754759238521837
2023-08-25,2023-08-31,PUT,4413.905,4565.0,146.5,150.5,148.5,44,288,6,0.0164383561643835,0.9669014238773276,OTM,17.2,0.0556,0.03253012048192771
2023-08-25,2023-08-31,PUT,4413.905,4560.0,141.6,145.6,143.6,2,1496,6,0.0164383561643835,0.9679616228070176,OTM,17.2,0.0556,0.03149122807017544
2023-08-25,2023-08-31,PUT,4413.905,4550.0,132.8,134.4,133.60000000000002,2,9067,6,0.0164383561643835,0.9700890109890108,ATM,17.2,0.0556,0.02936263736263737
2023-08-25,2023-08-31,PUT,4413.905,4545.0,127.9,129.5,128.7,3,866,6,0.0164383561643835,0.971156215621562,ATM,17.2,0.0556,0.028316831683168314
2023-08-25,2023-08-31,PUT,4413.905,4540.0,123.0,124.7,123.85,9,347,6,0.0164383561643835,0.97222577092511,ATM,17.2,0.0556,0.02727973568281938
2023-08-25,2023-08-31,PUT,4413.905,4535.0,118.4,119.8,119.1,1,241,6,0.0164383561643835,0.973297684674752,ATM,17.2,0.0556,0.026262403528114663
2023-08-25,2023-08-31,PUT,4413.905,4530.0,113.5,114.8,114.15,2,512,6,0.0164383561643835,0.9743719646799116,ATM,17.2,0.0556,0.025198675496688742
2023-08-25,2023-08-31,PUT,4413.905,4525.0,108.7,110.0,109.35,7,2031,6,0.0164383561643835,0.9754486187845304,ATM,17.2,0.0556,0.02416574585635359
2023-08-25,2023-08-31,PUT,4413.905,4520.0,104.0,105.2,104.6,5,188,6,0.0164383561643835,0.9765276548672566,ATM,17.2,0.0556,0.02314159292035398
2023-08-25,2023-08-31,PUT,4413.905,4515.0,99.2,100.6,99.9,8,806,6,0.0164383561643835,0.9776090808416388,ATM,17.2,0.0556,0.022126245847176082
2023-08-25,2023-08-31,PUT,4413.905,4120.0,0.45,0.5,0.475,83,594,6,0.0164383561643835,1.0713361650485436,ITM,17.2,0.0556,0.00011529126213592232
2023-08-25,2023-08-31,PUT,4413.905,4130.0,0.45,0.5,0.475,530,500,6,0.0164383561643835,1.068742130750605,ITM,17.2,0.0556,0.00011501210653753027
2023-08-25,2023-08-31,PUT,4413.905,4135.0,0.45,0.5,0.475,1339,148,6,0.0164383561643835,1.0674498186215235,ITM,17.2,0.0556,0.00011487303506650544
2023-08-25,2023-08-31,PUT,4413.905,4040.0,0.3,0.4,0.35,18,251,6,0.0164383561643835,1.092550742574257,ITM,17.2,0.0556,8.663366336633663e-05
2023-08-25,2023-08-31,PUT,4413.905,4035.0,0.3,0.4,0.35,88,378,6,0.0164383561643835,1.09390458488228,ITM,17.2,0.0556,8.674101610904585e-05
2023-08-25,2023-08-31,PUT,4413.905,4030.0,0.3,0.4,0.35,367,128,6,0.0164383561643835,1.095261786600496,ITM,17.2,0.0556,8.684863523573201e-05
2023-08-25,2023-08-31,PUT,4413.905,4025.0,0.3,0.4,0.35,5,446,6,0.0164383561643835,1.096622360248447,ITM,17.2,0.0556,8.695652173913043e-05
2023-08-25,2023-08-31,PUT,4413.905,4015.0,0.3,0.4,0.35,10,189,6,0.0164383561643835,1.0993536737235368,ITM,17.2,0.0556,8.7173100871731e-05
2023-08-25,2023-08-30,PUT,4413.905,4600.0,183.0,186.9,184.95,5,59,5,0.0136986301369863,0.9595445652173912,OTM,17.2,0.0556,0.04020652173913043
2023-08-25,2023-08-30,PUT,4413.905,4575.0,158.0,162.0,160.0,4,102,5,0.0136986301369863,0.9647879781420764,OTM,17.2,0.0556,0.034972677595628415
2023-08-25,2023-08-31,PUT,4413.905,4110.0,0.4,0.45,0.425,429,281,6,0.0164383561643835,1.073942822384428,ITM,17.2,0.0556,0.00010340632603406325
2023-08-25,2023-08-31,PUT,4413.905,4115.0,0.4,0.5,0.45,826,569,6,0.0164383561643835,1.0726379100850547,ITM,17.2,0.0556,0.00010935601458080195
2023-08-25,2023-08-31,PUT,4413.905,4125.0,0.45,0.5,0.475,131,772,6,0.0164383561643835,1.0700375757575755,ITM,17.2,0.0556,0.00011515151515151515
2023-08-25,2023-08-31,PUT,4413.905,4190.0,0.6,0.7,0.6499999999999999,102,427,6,0.0164383561643835,1.0534379474940334,ITM,17.2,0.0556,0.00015513126491646775
2023-08-25,2023-08-31,PUT,4413.905,4185.0,0.6,0.7,0.6499999999999999,93,4057,6,0.0164383561643835,1.0546965352449222,ITM,17.2,0.0556,0.00015531660692951014
2023-08-25,2023-08-31,PUT,4413.905,4180.0,0.6,0.65,0.625,51,285,6,0.0164383561643835,1.0559581339712918,ITM,17.2,0.0556,0.00014952153110047846
2023-08-25,2023-08-31,PUT,4413.905,4175.0,0.55,0.65,0.6000000000000001,3180,1115,6,0.0164383561643835,1.057222754491018,ITM,17.2,0.0556,0.0001437125748502994
2023-08-25,2023-08-31,PUT,4413.905,4170.0,0.55,0.6,0.575,145,610,6,0.0164383561643835,1.0584904076738608,ITM,17.2,0.0556,0.00013788968824940046
2023-08-25,2023-08-31,PUT,4413.905,4165.0,0.55,0.6,0.575,10,234,6,0.0164383561643835,1.0597611044417767,ITM,17.2,0.0556,0.00013805522208883551
2023-08-25,2023-08-31,PUT,4413.905,4160.0,0.5,0.6,0.55,63,362,6,0.0164383561643835,1.0610348557692306,ITM,17.2,0.0556,0.00013221153846153849
2023-08-25,2023-08-31,PUT,4413.905,4155.0,0.5,0.55,0.525,250,227,6,0.0164383561643835,1.0623116726835138,ITM,17.2,0.0556,0.00012635379061371843
2023-08-25,2023-08-31,PUT,4413.905,4150.0,0.5,0.55,0.525,251,7710,6,0.0164383561643835,1.06359156626506,ITM,17.2,0.0556,0.00012650602409638556
2023-08-25,2023-08-31,PUT,4413.905,4145.0,0.5,0.55,0.525,57,129,6,0.0164383561643835,1.0648745476477683,ITM,17.2,0.0556,0.00012665862484921594
2023-08-25,2023-08-31,PUT,4413.905,4140.0,0.45,0.5,0.475,1765,1136,6,0.0164383561643835,1.0661606280193237,ITM,17.2,0.0556,0.00011473429951690821
2023-08-25,2023-08-31,PUT,4413.905,4050.0,0.35,0.4,0.375,31,2577,6,0.0164383561643835,1.089853086419753,ITM,17.2,0.0556,9.259259259259259e-05
2023-08-25,2023-10-20,PUT,4413.905,4380.0,70.6,71.4,71.0,12,1008,56,0.1534246575342465,1.0077408675799089,ATM,17.2,0.05534,0.016210045662100457
2023-08-25,2023-09-29,PUT,4413.905,4315.0,38.3,38.6,38.45,18,258,35,0.0958904109589041,1.0229212050984935,ATM,17.2,0.055549999999999995,0.008910776361529548
2023-08-25,2023-09-29,PUT,4413.905,4325.0,40.4,40.7,40.55,34,2290,35,0.0958904109589041,1.0205560693641618,ATM,17.2,0.055549999999999995,0.0093757225433526
2023-08-25,2023-09-01,PUT,4413.905,4300.0,4.2,4.4,4.300000000000001,5207,5912,7,0.0191780821917808,1.0264895348837209,ATM,17.2,0.0556,0.0010000000000000002
2023-08-25,2023-09-01,PUT,4413.905,4350.0,10.4,10.6,10.5,3246,4489,7,0.0191780821917808,1.014690804597701,ATM,17.2,0.0556,0.002413793103448276
2023-08-25,2023-09-01,PUT,4413.905,4345.0,9.5,9.7,9.6,753,532,7,0.0191780821917808,1.0158584579976984,ATM,17.2,0.0556,0.0022094361334867663
2023-08-25,2023-09-01,PUT,4413.905,4340.0,8.7,8.9,8.8,909,571,7,0.0191780821917808,1.017028801843318,ATM,17.2,0.0556,0.0020276497695852535
2023-08-25,2023-09-01,PUT,4413.905,4335.0,7.9,8.1,8.0,408,337,7,0.0191780821917808,1.01820184544406,ATM,17.2,0.0556,0.001845444059976932
2023-08-25,2023-09-01,PUT,4413.905,4330.0,7.2,7.4,7.300000000000001,835,716,7,0.0191780821917808,1.019377598152425,ATM,17.2,0.0556,0.0016859122401847576
2023-08-25,2023-09-01,PUT,4413.905,4325.0,6.6,6.8,6.699999999999999,1510,932,7,0.0191780821917808,1.0205560693641618,ATM,17.2,0.0556,0.0015491329479768784
2023-08-25,2023-09-01,PUT,4413.905,4320.0,6.0,6.2,6.1,1009,536,7,0.0191780821917808,1.0217372685185184,ATM,17.2,0.0556,0.001412037037037037
2023-08-25,2023-09-01,PUT,4413.905,4315.0,5.5,5.7,5.6,805,992,7,0.0191780821917808,1.0229212050984935,ATM,17.2,0.0556,0.0012977983777520278
2023-08-25,2023-09-01,PUT,4413.905,4265.0,2.35,2.45,2.4000000000000004,632,394,7,0.0191780821917808,1.0349132473622509,ITM,17.2,0.0556,0.0005627198124267292
2023-08-25,2023-09-01,PUT,4413.905,4310.0,5.0,5.2,5.1,1633,637,7,0.0191780821917808,1.0241078886310904,ATM,17.2,0.0556,0.0011832946635730857
2023-08-25,2023-09-01,PUT,4413.905,4240.0,1.65,1.75,1.7,977,512,7,0.0191780821917808,1.041015330188679,ITM,17.2,0.0556,0.0004009433962264151
2023-08-25,2023-09-01,PUT,4413.905,4230.0,1.45,1.55,1.5,889,412,7,0.0191780821917808,1.0434763593380614,ITM,17.2,0.0556,0.0003546099290780142
2023-08-25,2023-09-01,PUT,4413.905,4225.0,1.35,1.45,1.4,3122,561,7,0.0191780821917808,1.0447112426035503,ITM,17.2,0.0556,0.0003313609467455621
2023-08-25,2023-09-01,PUT,4413.905,4080.0,0.5,0.6,0.55,337,174,7,0.0191780821917808,1.0818394607843136,ITM,17.2,0.0556,0.00013480392156862747
2023-08-25,2023-09-01,PUT,4413.905,4075.0,0.5,0.6,0.55,602,1154,7,0.0191780821917808,1.083166871165644,ITM,17.2,0.0556,0.00013496932515337425
2023-08-25,2023-09-01,PUT,4413.905,4070.0,0.5,0.55,0.525,499,191,7,0.0191780821917808,1.084497542997543,ITM,17.2,0.0556,0.000128992628992629
2023-08-25,2023-09-01,PUT,4413.905,4060.0,0.5,0.55,0.525,371,134,7,0.0191780821917808,1.087168719211823,ITM,17.2,0.0556,0.0001293103448275862
2023-08-25,2023-09-01,PUT,4413.905,4050.0,0.45,0.55,0.5,631,1666,7,0.0191780821917808,1.089853086419753,ITM,17.2,0.0556,0.0001234567901234568
2023-08-25,2023-09-01,PUT,4413.905,4040.0,0.45,0.5,0.475,333,530,7,0.0191780821917808,1.092550742574257,ITM,17.2,0.0556,0.00011757425742574257
2023-08-25,2023-09-01,PUT,4413.905,4305.0,4.6,4.8,4.699999999999999,542,1338,7,0.0191780821917808,1.0252973286875726,ATM,17.2,0.0556,0.0010917537746806037
2023-08-25,2023-09-01,PUT,4413.905,4030.0,0.45,0.5,0.475,803,1134,7,0.0191780821917808,1.095261786600496,ITM,17.2,0.0556,0.00011786600496277916
2023-08-25,2023-09-01,PUT,4413.905,4245.0,1.75,1.85,1.8,800,448,7,0.0191780821917808,1.0397891637220258,ITM,17.2,0.0556,0.00042402826855123676
2023-08-25,2023-09-01,PUT,4413.905,4255.0,2.0,2.1,2.05,677,2136,7,0.0191780821917808,1.0373454759106933,ITM,17.2,0.0556,0.00048178613396004694
2023-08-25,2023-09-05,PUT,4413.905,4400.0,27.2,27.6,27.4,495,2215,11,0.0301369863013698,1.0031602272727271,ATM,17.2,0.0556,0.006227272727272727
2023-08-25,2023-09-05,PUT,4413.905,4455.0,54.5,54.9,54.7,87,107,11,0.0301369863013698,0.9907755331088663,ATM,17.2,0.0556,0.012278338945005612
2023-08-25,2023-09-05,PUT,4413.905,4460.0,57.3,58.9,58.1,12,102,11,0.0301369863013698,0.989664798206278,ATM,17.2,0.0556,0.013026905829596412
2023-08-25,2023-09-05,PUT,4413.905,4510.0,95.7,97.8,96.75,1,58,11,0.0301369863013698,0.9786929046563192,ATM,17.2,0.0556,0.021452328159645234
2023-08-25,2023-09-05,PUT,4413.905,4500.0,87.2,88.6,87.9,2,1762,11,0.0301369863013698,0.9808677777777776,ATM,17.2,0.0556,0.019533333333333333
2023-08-25,2023-09-05,PUT,4413.905,4490.0,79.1,81.0,80.05,3,178,11,0.0301369863013698,0.9830523385300668,ATM,17.2,0.0556,0.017828507795100222
2023-08-25,2023-09-05,PUT,4413.905,4485.0,75.1,76.9,76.0,1,9,11,0.0301369863013698,0.9841482720178372,ATM,17.2,0.0556,0.0169453734671126
2023-08-25,2023-09-05,PUT,4413.905,4480.0,71.2,73.2,72.2,2,79,11,0.0301369863013698,0.9852466517857142,ATM,17.2,0.0556,0.016116071428571428
2023-08-25,2023-09-05,PUT,4413.905,4475.0,67.6,69.6,68.6,17,45,11,0.0301369863013698,0.9863474860335196,ATM,17.2,0.0556,0.015329608938547484
2023-08-25,2023-09-01,PUT,4413.905,4250.0,1.85,2.0,1.925,3118,4809,7,0.0191780821917808,1.0385658823529411,ITM,17.2,0.0556,0.00045294117647058825
2023-08-25,2023-09-05,PUT,4413.905,4470.0,64.1,65.4,64.75,24,67,11,0.0301369863013698,0.9874507829977628,ATM,17.2,0.0556,0.014485458612975392
2023-08-25,2023-09-06,PUT,4413.905,4260.0,4.9,5.1,5.0,5,125,12,0.0328767123287671,1.0361279342723004,ITM,17.2,0.0556,0.0011737089201877935
2023-08-25,2023-09-01,PUT,4413.905,4600.0,180.8,184.8,182.8,13,880,7,0.0191780821917808,0.9595445652173912,OTM,17.2,0.0556,0.03973913043478261
2023-08-25,2023-09-01,PUT,4413.905,4290.0,3.5,3.7,3.6,390,575,7,0.0191780821917808,1.0288822843822842,ATM,17.2,0.0556,0.0008391608391608392
2023-08-25,2023-09-01,PUT,4413.905,4285.0,3.2,3.4,3.3,470,205,7,0.0191780821917808,1.0300828471411902,ITM,17.2,0.0556,0.0007701283547257876
