date,expiration,option_type,S,strike,bid,ask,market_price,volume,open_interest,days_to_expiration,T,moneyness,moneyness_category,sigma,r,market_price_over_K
2023-08-25,2023-08-29,CALL,4413.905,4445.0,8.1,8.3,8.2,454,310,4,0.010958904109589,0.9930044994375704,ATM,17.2,0.0556,0.0018447694038245218
2023-08-25,2023-08-29,CALL,4413.905,4440.0,9.6,9.8,9.7,587,393,4,0.010958904109589,0.9941227477477476,ATM,17.2,0.0556,0.0021846846846846845
2023-08-25,2023-08-29,CALL,4413.905,4435.0,11.4,11.6,11.5,333,66,4,0.010958904109589,0.9952435174746336,ATM,17.2,0.0556,0.002593010146561443
2023-08-25,2023-08-29,CALL,4413.905,4430.0,13.3,13.5,13.4,634,353,4,0.010958904109589,0.996366817155756,ATM,17.2,0.0556,0.0030248306997742664
2023-08-25,2023-08-29,CALL,4413.905,4425.0,15.4,15.7,15.55,394,368,4,0.010958904109589,0.9974926553672316,ATM,17.2,0.0556,0.0035141242937853107
2023-08-25,2023-08-29,CALL,4413.905,4420.0,17.8,18.0,17.9,673,117,4,0.010958904109589,0.9986210407239818,ATM,17.2,0.0556,0.0040497737556561084
2023-08-25,2023-08-29,CALL,4413.905,4415.0,20.3,20.6,20.450000000000003,443,140,4,0.010958904109589,0.9997519818799546,ATM,17.2,0.0556,0.004631936579841451
2023-08-25,2023-08-29,CALL,4413.905,4410.0,23.1,23.4,23.25,603,104,4,0.010958904109589,1.0008854875283446,ATM,17.2,0.0556,0.005272108843537415
2023-08-25,2023-08-29,CALL,4413.905,4350.0,68.0,69.5,68.75,49,99,4,0.010958904109589,1.014690804597701,ATM,17.2,0.0556,0.015804597701149427
2023-08-25,2023-08-29,CALL,4413.905,4345.0,72.4,74.0,73.2,31,8,4,0.010958904109589,1.0158584579976984,ATM,17.2,0.0556,0.016846950517836596
2023-08-25,2023-08-29,CALL,4413.905,4340.0,77.0,78.4,77.7,69,2,4,0.010958904109589,1.017028801843318,ATM,17.2,0.0556,0.017903225806451612
2023-08-25,2023-08-29,CALL,4413.905,4330.0,86.3,87.7,87.0,4,5,4,0.010958904109589,1.019377598152425,ATM,17.2,0.0556,0.020092378752886837
2023-08-25,2023-08-29,CALL,4413.905,4325.0,90.8,92.5,91.65,12,4,4,0.010958904109589,1.0205560693641618,ATM,17.2,0.0556,0.021190751445086708
2023-08-25,2023-08-29,CALL,4413.905,4320.0,95.3,97.6,96.45,6,1,4,0.010958904109589,1.0217372685185184,ATM,17.2,0.0556,0.02232638888888889
2023-08-25,2023-08-29,CALL,4413.905,4310.0,105.1,107.5,106.3,2,3,4,0.010958904109589,1.0241078886310904,ATM,17.2,0.0556,0.024663573085846865
2023-08-25,2023-08-29,CALL,4413.905,4305.0,110.3,111.8,111.05,30,2,4,0.010958904109589,1.0252973286875726,ATM,17.2,0.0556,0.025795586527293843
2023-08-25,2023-08-29,CALL,4413.905,4300.0,115.0,117.1,116.05,55,25,4,0.010958904109589,1.0264895348837209,ATM,17.2,0.0556,0.026988372093023256
2023-08-25,2023-08-29,CALL,4413.905,4450.0,6.7,6.9,6.800000000000001,818,1997,4,0.010958904109589,0.9918887640449436,ATM,17.2,0.0556,0.0015280898876404497
2023-08-25,2023-08-29,CALL,4413.905,4405.0,26.0,26.3,26.15,373,74,4,0.010958904109589,1.0020215664018162,ATM,17.2,0.0556,0.005936435868331441
2023-08-25,2023-08-29,CALL,4413.905,4400.0,29.2,29.5,29.35,1569,147,4,0.010958904109589,1.0031602272727271,ATM,17.2,0.0556,0.006670454545454545
2023-08-25,2023-08-29,CALL,4413.905,4355.0,63.4,65.0,64.2,26,71,4,0.010958904109589,1.0135258323765786,ATM,17.2,0.0556,0.014741676234213548
2023-08-25,2023-08-28,CALL,4413.905,4460.0,1.8,1.9,1.85,7922,2483,3,0.0082191780821917,0.989664798206278,ATM,17.2,0.0556,0.0004147982062780269
2023-08-25,2023-08-28,CALL,4413.905,4455.0,2.45,2.5,2.475,4477,624,3,0.0082191780821917,0.9907755331088663,ATM,17.2,0.0556,0.0005555555555555556
2023-08-25,2023-08-28,CALL,4413.905,4450.0,3.2,3.3,3.25,6175,1816,3,0.0082191780821917,0.9918887640449436,ATM,17.2,0.0556,0.0007303370786516854
2023-08-25,2023-08-28,CALL,4413.905,4445.0,4.1,4.3,4.199999999999999,5113,643,3,0.0082191780821917,0.9930044994375704,ATM,17.2,0.0556,0.0009448818897637793
2023-08-25,2023-08-28,CALL,4413.905,4440.0,5.3,5.5,5.4,6391,3621,3,0.0082191780821917,0.9941227477477476,ATM,17.2,0.0556,0.0012162162162162164
2023-08-25,2023-08-28,CALL,4413.905,4435.0,6.7,6.9,6.800000000000001,4207,628,3,0.0082191780821917,0.9952435174746336,ATM,17.2,0.0556,0.0015332581736189404
2023-08-25,2023-08-28,CALL,4413.905,4430.0,8.3,8.5,8.4,4153,595,3,0.0082191780821917,0.996366817155756,ATM,17.2,0.0556,0.0018961625282167044
2023-08-25,2023-08-28,CALL,4413.905,4425.0,10.2,10.4,10.3,8449,1204,3,0.0082191780821917,0.9974926553672316,ATM,17.2,0.0556,0.002327683615819209
2023-08-25,2023-08-31,CALL,4413.905,4280.0,137.9,139.4,138.65,10,970,6,0.0164383561643835,1.0312862149532709,ITM,17.2,0.0556,0.03239485981308411
2023-08-25,2023-08-28,CALL,4413.905,4420.0,12.4,12.6,12.5,3630,420,3,0.0082191780821917,0.9986210407239818,ATM,17.2,0.0556,0.002828054298642534
2023-08-25,2023-08-29,CALL,4413.905,4395.0,32.5,32.8,32.65,355,102,4,0.010958904109589,1.004301478953356,ATM,17.2,0.0556,0.007428896473265074
2023-08-25,2023-08-29,CALL,4413.905,4390.0,36.0,36.3,36.15,294,127,4,0.010958904109589,1.0054453302961277,ATM,17.2,0.0556,0.008234624145785876
2023-08-25,2023-08-29,CALL,4413.905,4385.0,39.2,40.2,39.7,253,136,4,0.010958904109589,1.0065917901938426,ATM,17.2,0.0556,0.009053591790193844
2023-08-25,2023-08-29,CALL,4413.905,4380.0,43.2,44.1,43.650000000000006,259,48,4,0.010958904109589,1.0077408675799089,ATM,17.2,0.0556,0.009965753424657536
2023-08-25,2023-08-29,CALL,4413.905,4375.0,46.9,47.9,47.4,179,63,4,0.010958904109589,1.0088925714285717,ATM,17.2,0.0556,0.010834285714285715
2023-08-25,2023-08-29,CALL,4413.905,4370.0,50.9,52.2,51.55,103,58,4,0.010958904109589,1.0100469107551486,ATM,17.2,0.0556,0.011796338672768879
2023-08-25,2023-08-29,CALL,4413.905,4365.0,55.0,56.3,55.65,66,33,4,0.010958904109589,1.0112038946162656,ATM,17.2,0.0556,0.01274914089347079
2023-08-25,2023-08-29,CALL,4413.905,4360.0,58.4,60.8,59.6,48,35,4,0.010958904109589,1.0123635321100917,ATM,17.2,0.0556,0.013669724770642202
2023-08-25,2023-08-28,CALL,4413.905,4365.0,51.8,52.6,52.2,422,106,3,0.0082191780821917,1.0112038946162656,ATM,17.2,0.0556,0.011958762886597939
2023-08-25,2023-08-31,CALL,4413.905,4335.0,86.6,88.2,87.4,1,80,6,0.0164383561643835,1.01820184544406,ATM,17.2,0.0556,0.02016147635524798
2023-08-25,2023-08-31,CALL,4413.905,4330.0,91.3,92.4,91.85,25,114,6,0.0164383561643835,1.019377598152425,ATM,17.2,0.0556,0.02121247113163972
2023-08-25,2023-08-31,CALL,4413.905,4325.0,95.6,96.9,96.25,35,407,6,0.0164383561643835,1.0205560693641618,ATM,17.2,0.0556,0.022254335260115606
2023-08-25,2023-08-30,CALL,4413.905,4525.0,0.55,0.65,0.6000000000000001,283,642,5,0.0136986301369863,0.9754486187845304,ATM,17.2,0.0556,0.00013259668508287296
2023-08-25,2023-08-30,CALL,4413.905,4520.0,0.7,0.8,0.75,707,804,5,0.0136986301369863,0.9765276548672566,ATM,17.2,0.0556,0.000165929203539823
2023-08-25,2023-08-30,CALL,4413.905,4515.0,0.85,0.95,0.8999999999999999,296,651,5,0.0136986301369863,0.9776090808416388,ATM,17.2,0.0556,0.00019933554817275746
2023-08-25,2023-08-30,CALL,4413.905,4510.0,1.05,1.15,1.1,497,1004,5,0.0136986301369863,0.9786929046563192,ATM,17.2,0.0556,0.00024390243902439027
2023-08-25,2023-08-30,CALL,4413.905,4505.0,1.3,1.4,1.35,465,564,5,0.0136986301369863,0.9797791342952274,ATM,17.2,0.0556,0.0002996670366259712
2023-08-25,2023-08-30,CALL,4413.905,4500.0,1.6,1.7,1.65,2547,3058,5,0.0136986301369863,0.9808677777777776,ATM,17.2,0.0556,0.00036666666666666667
2023-08-25,2023-11-17,CALL,4413.905,4850.0,5.4,5.7,5.550000000000001,1,1227,84,0.2301369863013698,0.9100835051546392,OTM,17.2,0.055919354838709676,0.0011443298969072166
2023-08-25,2023-08-30,CALL,4413.905,4370.0,54.0,55.2,54.6,98,100,5,0.0136986301369863,1.0100469107551486,ATM,17.2,0.0556,0.012494279176201373
2023-08-25,2023-08-30,CALL,4413.905,4365.0,57.9,59.1,58.5,91,86,5,0.0136986301369863,1.0112038946162656,ATM,17.2,0.0556,0.013402061855670102
2023-08-25,2023-08-30,CALL,4413.905,4360.0,62.0,63.2,62.6,88,251,5,0.0136986301369863,1.0123635321100917,ATM,17.2,0.0556,0.014357798165137615
2023-08-25,2023-08-30,CALL,4413.905,4355.0,65.8,67.2,66.5,27,57,5,0.0136986301369863,1.0135258323765786,ATM,17.2,0.0556,0.015269804822043627
2023-08-25,2023-08-30,CALL,4413.905,4350.0,70.4,71.7,71.05000000000001,45,691,5,0.0136986301369863,1.014690804597701,ATM,17.2,0.0556,0.016333333333333335
2023-08-25,2023-08-30,CALL,4413.905,4345.0,74.5,76.0,75.25,35,125,5,0.0136986301369863,1.0158584579976984,ATM,17.2,0.0556,0.017318757192174912
2023-08-25,2023-08-30,CALL,4413.905,4340.0,79.0,80.4,79.7,12,35,5,0.0136986301369863,1.017028801843318,ATM,17.2,0.0556,0.018364055299539172
2023-08-25,2023-08-30,CALL,4413.905,4335.0,83.2,84.9,84.05000000000001,15,31,5,0.0136986301369863,1.01820184544406,ATM,17.2,0.0556,0.019388696655132643
2023-08-25,2023-08-30,CALL,4413.905,4330.0,87.8,89.2,88.5,1,18,5,0.0136986301369863,1.019377598152425,ATM,17.2,0.0556,0.02043879907621247
2023-08-25,2023-08-30,CALL,4413.905,4375.0,50.0,51.1,50.55,170,88,5,0.0136986301369863,1.0088925714285717,ATM,17.2,0.0556,0.011554285714285713
2023-08-25,2023-08-30,CALL,4413.905,4530.0,0.45,0.55,0.5,136,1289,5,0.0136986301369863,0.9743719646799116,ATM,17.2,0.0556,0.00011037527593818985
2023-08-25,2023-08-30,CALL,4413.905,4435.0,15.0,15.3,15.15,265,223,5,0.0136986301369863,0.9952435174746336,ATM,17.2,0.0556,0.0034160090191657274
2023-08-25,2023-08-30,CALL,4413.905,4535.0,0.35,0.45,0.4,60,861,5,0.0136986301369863,0.973297684674752,ATM,17.2,0.0556,8.820286659316429e-05
2023-08-25,2023-08-30,CALL,4413.905,4545.0,0.25,0.35,0.3,98,697,5,0.0136986301369863,0.971156215621562,ATM,17.2,0.0556,6.6006600660066e-05
2023-08-25,2023-08-30,CALL,4413.905,4325.0,92.3,93.8,93.05,9,16,5,0.0136986301369863,1.0205560693641618,ATM,17.2,0.0556,0.02151445086705202
2023-08-25,2023-08-30,CALL,4413.905,4490.0,2.4,2.5,2.45,1726,1963,5,0.0136986301369863,0.9830523385300668,ATM,17.2,0.0556,0.0005456570155902005
2023-08-25,2023-08-30,CALL,4413.905,4485.0,2.9,3.1,3.0,138,1998,5,0.0136986301369863,0.9841482720178372,ATM,17.2,0.0556,0.0006688963210702341
2023-08-25,2023-08-30,CALL,4413.905,4480.0,3.5,3.7,3.6,2968,2205,5,0.0136986301369863,0.9852466517857142,ATM,17.2,0.0556,0.0008035714285714286
2023-08-25,2023-08-30,CALL,4413.905,4475.0,4.2,4.4,4.300000000000001,1217,1356,5,0.0136986301369863,0.9863474860335196,ATM,17.2,0.0556,0.0009608938547486035
2023-08-25,2023-08-30,CALL,4413.905,4470.0,5.1,5.2,5.15,1245,1020,5,0.0136986301369863,0.9874507829977628,ATM,17.2,0.0556,0.0011521252796420581
2023-08-25,2023-08-30,CALL,4413.905,4465.0,6.0,6.2,6.1,968,1877,5,0.0136986301369863,0.9885565509518476,ATM,17.2,0.0556,0.001366181410974244
2023-08-25,2023-08-30,CALL,4413.905,4460.0,7.2,7.4,7.300000000000001,349,645,5,0.0136986301369863,0.989664798206278,ATM,17.2,0.0556,0.0016367713004484306
2023-08-25,2023-08-30,CALL,4413.905,4455.0,8.4,8.6,8.5,293,509,5,0.0136986301369863,0.9907755331088663,ATM,17.2,0.0556,0.0019079685746352412
2023-08-25,2023-08-30,CALL,4413.905,4450.0,9.8,10.1,9.95,2758,1521,5,0.0136986301369863,0.9918887640449436,ATM,17.2,0.0556,0.002235955056179775
2023-08-25,2023-08-30,CALL,4413.905,4445.0,11.4,11.6,11.5,936,518,5,0.0136986301369863,0.9930044994375704,ATM,17.2,0.0556,0.0025871766029246343
2023-08-25,2023-08-30,CALL,4413.905,4440.0,13.1,13.4,13.25,682,195,5,0.0136986301369863,0.9941227477477476,ATM,17.2,0.0556,0.002984234234234234
2023-08-25,2023-08-30,CALL,4413.905,4495.0,1.95,2.1,2.025,140,269,5,0.0136986301369863,0.9819588431590656,ATM,17.2,0.0556,0.0004505005561735261
2023-08-25,2023-08-30,CALL,4413.905,4565.0,0.1,0.2,0.15,55,1150,5,0.0136986301369863,0.9669014238773276,OTM,17.2,0.0556,3.285870755750274e-05
2023-08-25,2023-08-30,CALL,4413.905,4560.0,0.15,0.2,0.175,141,521,5,0.0136986301369863,0.9679616228070176,OTM,17.2,0.0556,3.8377192982456135e-05
2023-08-25,2023-08-30,CALL,4413.905,4555.0,0.15,0.25,0.2,48,644,5,0.0136986301369863,0.9690241492864984,OTM,17.2,0.0556,4.3907793633369924e-05
2023-08-25,2023-08-30,CALL,4413.905,4550.0,0.2,0.3,0.25,139,2324,5,0.0136986301369863,0.9700890109890108,ATM,17.2,0.0556,5.4945054945054945e-05
2023-08-25,2023-08-30,CALL,4413.905,4540.0,0.3,0.4,0.35,81,1051,5,0.0136986301369863,0.97222577092511,ATM,17.2,0.0556,7.709251101321586e-05
2023-08-25,2023-08-30,CALL,4413.905,4430.0,17.1,17.4,17.25,209,323,5,0.0136986301369863,0.996366817155756,ATM,17.2,0.0556,0.003893905191873589
2023-08-25,2023-08-30,CALL,4413.905,4425.0,19.4,19.6,19.5,1205,228,5,0.0136986301369863,0.9974926553672316,ATM,17.2,0.0556,0.004406779661016949
2023-08-25,2023-08-30,CALL,4413.905,4420.0,21.8,22.1,21.950000000000003,326,144,5,0.0136986301369863,0.9986210407239818,ATM,17.2,0.0556,0.00496606334841629
2023-08-25,2023-09-15,CALL,4413.905,4395.0,69.7,70.5,70.1,3120,6089,21,0.0575342465753424,1.004301478953356,ATM,17.2,0.0556,0.01594994311717861
2023-08-25,2023-09-15,CALL,4413.905,4390.0,72.9,73.8,73.35,2022,7478,21,0.0575342465753424,1.0054453302961277,ATM,17.2,0.0556,0.016708428246013665
2023-08-25,2023-09-15,CALL,4413.905,4385.0,76.3,77.2,76.75,501,7823,21,0.0575342465753424,1.0065917901938426,ATM,17.2,0.0556,0.01750285062713797
2023-08-25,2023-09-15,CALL,4413.905,4380.0,79.8,80.7,80.25,1298,7990,21,0.0575342465753424,1.0077408675799089,ATM,17.2,0.0556,0.01832191780821918
2023-08-25,2023-09-15,CALL,4413.905,4375.0,83.3,84.2,83.75,1655,7985,21,0.0575342465753424,1.0088925714285717,ATM,17.2,0.0556,0.019142857142857142
2023-08-25,2023-09-15,CALL,4413.905,4370.0,86.9,87.8,87.35,538,2999,21,0.0575342465753424,1.0100469107551486,ATM,17.2,0.0556,0.019988558352402746
2023-08-25,2023-09-15,CALL,4413.905,4365.0,90.5,91.4,90.95,252,4349,21,0.0575342465753424,1.0112038946162656,ATM,17.2,0.0556,0.020836197021764032
2023-08-25,2023-09-15,CALL,4413.905,4360.0,94.2,95.1,94.65,206,10841,21,0.0575342465753424,1.0123635321100917,ATM,17.2,0.0556,0.021708715596330277
2023-08-25,2023-09-15,CALL,4413.905,4295.0,143.0,151.0,147.0,13,58,21,0.0575342465753424,1.027684516880093,ATM,17.2,0.0556,0.03422584400465658
2023-08-25,2023-09-15,CALL,4413.905,4290.0,146.6,153.7,150.14999999999998,5,186,21,0.0575342465753424,1.0288822843822842,ATM,17.2,0.0556,0.034999999999999996
2023-08-25,2023-09-15,CALL,4413.905,4200.0,229.8,233.6,231.7,2,21738,21,0.0575342465753424,1.050929761904762,ITM,17.2,0.0556,0.05516666666666666
2023-08-25,2023-09-15,CALL,4413.905,4175.0,250.5,258.7,254.6,1,4752,21,0.0575342465753424,1.057222754491018,ITM,17.2,0.0556,0.06098203592814371
2023-08-25,2023-09-15,CALL,4413.905,4170.0,255.8,264.9,260.35,2,1064,21,0.0575342465753424,1.0584904076738608,ITM,17.2,0.0556,0.06243405275779377
2023-08-25,2023-09-15,CALL,4413.905,4145.0,279.8,288.8,284.3,2,3,21,0.0575342465753424,1.0648745476477683,ITM,17.2,0.0556,0.06858866103739446
2023-08-25,2023-09-15,CALL,4413.905,4280.0,155.9,163.9,159.9,2,320,21,0.0575342465753424,1.0312862149532709,ITM,17.2,0.0556,0.03735981308411215
2023-08-25,2023-09-15,CALL,4413.905,4275.0,161.1,166.4,163.75,23,4213,21,0.0575342465753424,1.032492397660819,ITM,17.2,0.0556,0.038304093567251465
2023-08-25,2023-09-15,CALL,4413.905,4270.0,164.5,172.5,168.5,1,108,21,0.0575342465753424,1.0337014051522249,ITM,17.2,0.0556,0.03946135831381733
2023-08-25,2023-09-15,CALL,4413.905,4400.0,66.4,67.2,66.80000000000001,15224,62047,21,0.0575342465753424,1.0031602272727271,ATM,17.2,0.0556,0.015181818181818185
2023-08-25,2023-09-15,CALL,4413.905,4405.0,63.2,64.0,63.6,4662,9468,21,0.0575342465753424,1.0020215664018162,ATM,17.2,0.0556,0.014438138479001135
2023-08-25,2023-09-15,CALL,4413.905,4355.0,97.9,98.8,98.35,4,3782,21,0.0575342465753424,1.0135258323765786,ATM,17.2,0.0556,0.022583237657864522
2023-08-25,2023-09-15,CALL,4413.905,4300.0,140.9,144.0,142.45,322,47493,21,0.0575342465753424,1.0264895348837209,ATM,17.2,0.0556,0.033127906976744184
2023-08-25,2023-08-30,CALL,4413.905,4415.0,24.4,24.7,24.55,252,125,5,0.0136986301369863,0.9997519818799546,ATM,17.2,0.0556,0.005560588901472254
2023-08-25,2023-08-30,CALL,4413.905,4410.0,27.1,27.4,27.25,443,180,5,0.0136986301369863,1.0008854875283446,ATM,17.2,0.0556,0.006179138321995465
2023-08-25,2023-08-30,CALL,4413.905,4405.0,30.0,30.3,30.15,249,155,5,0.0136986301369863,1.0020215664018162,ATM,17.2,0.0556,0.006844494892167991
2023-08-25,2023-08-30,CALL,4413.905,4400.0,33.1,33.5,33.3,1261,501,5,0.0136986301369863,1.0031602272727271,ATM,17.2,0.0556,0.007568181818181818
2023-08-25,2023-08-30,CALL,4413.905,4395.0,36.3,36.6,36.45,227,96,5,0.0136986301369863,1.004301478953356,ATM,17.2,0.0556,0.008293515358361776
2023-08-25,2023-08-30,CALL,4413.905,4390.0,39.7,40.0,39.85,219,95,5,0.0136986301369863,1.0054453302961277,ATM,17.2,0.0556,0.00907744874715262
2023-08-25,2023-08-30,CALL,4413.905,4385.0,43.2,43.5,43.35,308,91,5,0.0136986301369863,1.0065917901938426,ATM,17.2,0.0556,0.009885974914481186
2023-08-25,2023-08-30,CALL,4413.905,4380.0,46.5,47.3,46.9,153,122,5,0.0136986301369863,1.0077408675799089,ATM,17.2,0.0556,0.010707762557077624
2023-08-25,2023-08-30,CALL,4413.905,4320.0,96.9,98.5,97.7,1,14,5,0.0136986301369863,1.0217372685185184,ATM,17.2,0.0556,0.022615740740740742
2023-08-25,2023-08-31,CALL,4413.905,4575.0,0.2,0.25,0.225,230,1848,6,0.0164383561643835,0.9647879781420764,OTM,17.2,0.0556,4.918032786885246e-05
2023-08-25,2023-11-17,CALL,4413.905,4800.0,8.8,9.0,8.9,40,6354,84,0.2301369863013698,0.9195635416666668,OTM,17.2,0.055919354838709676,0.0018541666666666667
2023-08-25,2023-09-15,CALL,4413.905,4340.0,109.4,110.3,109.85,2,993,21,0.0575342465753424,1.017028801843318,ATM,17.2,0.0556,0.0253110599078341
2023-08-25,2023-09-15,CALL,4413.905,4330.0,117.2,118.2,117.7,4,262,21,0.0575342465753424,1.019377598152425,ATM,17.2,0.0556,0.027182448036951502
2023-08-25,2023-09-15,CALL,4413.905,4325.0,121.3,122.2,121.75,24,5798,21,0.0575342465753424,1.0205560693641618,ATM,17.2,0.0556,0.02815028901734104
2023-08-25,2023-09-15,CALL,4413.905,4350.0,101.7,102.6,102.15,274,16221,21,0.0575342465753424,1.014690804597701,ATM,17.2,0.0556,0.023482758620689655
2023-08-25,2023-09-15,CALL,4413.905,4315.0,126.5,134.2,130.35,4,275,21,0.0575342465753424,1.0229212050984935,ATM,17.2,0.0556,0.030208574739281575
2023-08-25,2023-09-15,CALL,4413.905,4310.0,131.8,136.6,134.2,16,61,21,0.0575342465753424,1.0241078886310904,ATM,17.2,0.0556,0.0311368909512761
2023-08-25,2023-09-15,CALL,4413.905,4305.0,134.8,142.5,138.65,4,581,21,0.0575342465753424,1.0252973286875726,ATM,17.2,0.0556,0.03220673635307782
2023-08-25,2023-11-17,CALL,4413.905,4825.0,6.9,7.1,7.0,41,3708,84,0.2301369863013698,0.91479896373057,OTM,17.2,0.055919354838709676,0.001450777202072539
2023-08-25,2023-09-15,CALL,4413.905,4260.0,173.2,181.3,177.25,2,906,21,0.0575342465753424,1.0361279342723004,ITM,17.2,0.0556,0.04160798122065728
2023-08-25,2023-08-29,CALL,4413.905,4525.0,0.2,0.3,0.25,233,407,4,0.010958904109589,0.9754486187845304,ATM,17.2,0.0556,5.524861878453039e-05
2023-08-25,2023-08-29,CALL,4413.905,4535.0,0.15,0.2,0.175,87,251,4,0.010958904109589,0.973297684674752,ATM,17.2,0.0556,3.858875413450937e-05
2023-08-25,2023-08-31,CALL,4413.905,4470.0,7.4,7.7,7.550000000000001,1036,952,6,0.0164383561643835,0.9874507829977628,ATM,17.2,0.0556,0.0016890380313199108
2023-08-25,2023-08-31,CALL,4413.905,4465.0,8.6,8.9,8.75,430,273,6,0.0164383561643835,0.9885565509518476,ATM,17.2,0.0556,0.001959686450167973
2023-08-25,2023-08-31,CALL,4413.905,4485.0,4.6,4.8,4.699999999999999,233,428,6,0.0164383561643835,0.9841482720178372,ATM,17.2,0.0556,0.0010479375696767
2023-08-25,2023-08-31,CALL,4413.905,4515.0,1.6,1.7,1.65,106,637,6,0.0164383561643835,0.9776090808416388,ATM,17.2,0.0556,0.0003654485049833887
2023-08-25,2023-08-31,CALL,4413.905,4520.0,1.35,1.45,1.4,402,680,6,0.0164383561643835,0.9765276548672566,ATM,17.2,0.0556,0.00030973451327433627
2023-08-25,2023-08-31,CALL,4413.905,4570.0,0.2,0.3,0.25,63,1103,6,0.0164383561643835,0.965843544857768,OTM,17.2,0.0556,5.4704595185995626e-05
2023-08-25,2023-08-31,CALL,4413.905,4565.0,0.25,0.35,0.3,844,383,6,0.0164383561643835,0.9669014238773276,OTM,17.2,0.0556,6.571741511500547e-05
2023-08-25,2023-08-31,CALL,4413.905,4560.0,0.3,0.35,0.3249999999999999,167,891,6,0.0164383561643835,0.9679616228070176,OTM,17.2,0.0556,7.127192982456138e-05
2023-08-25,2023-08-31,CALL,4413.905,4555.0,0.35,0.45,0.4,494,502,6,0.0164383561643835,0.9690241492864984,OTM,17.2,0.0556,8.781558726673985e-05
2023-08-25,2023-08-31,CALL,4413.905,4550.0,0.45,0.5,0.475,711,7741,6,0.0164383561643835,0.9700890109890108,ATM,17.2,0.0556,0.00010439560439560438
2023-08-25,2023-08-31,CALL,4413.905,4545.0,0.5,0.6,0.55,133,576,6,0.0164383561643835,0.971156215621562,ATM,17.2,0.0556,0.00012101210121012103
2023-08-25,2023-08-31,CALL,4413.905,4540.0,0.65,0.7,0.675,181,2033,6,0.0164383561643835,0.97222577092511,ATM,17.2,0.0556,0.0001486784140969163
2023-08-25,2023-08-31,CALL,4413.905,4535.0,0.75,0.85,0.8,55,373,6,0.0164383561643835,0.973297684674752,ATM,17.2,0.0556,0.00017640573318632857
2023-08-25,2023-08-31,CALL,4413.905,4530.0,0.9,1.0,0.95,322,414,6,0.0164383561643835,0.9743719646799116,ATM,17.2,0.0556,0.0002097130242825607
2023-08-25,2023-08-31,CALL,4413.905,4525.0,1.1,1.2,1.15,611,1834,6,0.0164383561643835,0.9754486187845304,ATM,17.2,0.0556,0.0002541436464088398
2023-08-25,2023-08-31,CALL,4413.905,4460.0,9.9,10.2,10.05,1192,2174,6,0.0164383561643835,0.989664798206278,ATM,17.2,0.0556,0.002253363228699552
2023-08-25,2023-08-31,CALL,4413.905,4455.0,11.5,11.7,11.6,512,255,6,0.0164383561643835,0.9907755331088663,ATM,17.2,0.0556,0.0026038159371492703
2023-08-25,2023-08-31,CALL,4413.905,4475.0,6.4,6.6,6.5,1130,2752,6,0.0164383561643835,0.9863474860335196,ATM,17.2,0.0556,0.001452513966480447
2023-08-25,2023-08-31,CALL,4413.905,4395.0,40.7,40.9,40.8,286,293,6,0.0164383561643835,1.004301478953356,ATM,17.2,0.0556,0.009283276450511945
2023-08-25,2023-08-31,CALL,4413.905,4480.0,5.4,5.7,5.550000000000001,428,457,6,0.0164383561643835,0.9852466517857142,ATM,17.2,0.0556,0.0012388392857142858
2023-08-25,2023-08-31,CALL,4413.905,4495.0,3.3,3.5,3.4,146,445,6,0.0164383561643835,0.9819588431590656,ATM,17.2,0.0556,0.0007563959955506118
2023-08-25,2023-08-31,CALL,4413.905,4320.0,100.0,101.7,100.85,8,143,6,0.0164383561643835,1.0217372685185184,ATM,17.2,0.0556,0.023344907407407404
2023-08-25,2023-08-31,CALL,4413.905,4310.0,109.5,110.7,110.1,1,160,6,0.0164383561643835,1.0241078886310904,ATM,17.2,0.0556,0.02554524361948956
2023-08-25,2023-08-31,CALL,4413.905,4300.0,118.9,120.1,119.5,123,2696,6,0.0164383561643835,1.0264895348837209,ATM,17.2,0.0556,0.027790697674418604
2023-08-25,2023-08-31,CALL,4413.905,4285.0,132.9,134.7,133.8,1,46,6,0.0164383561643835,1.0300828471411902,ITM,17.2,0.0556,0.03122520420070012
2023-08-25,2023-08-31,CALL,4413.905,4200.0,215.3,219.3,217.3,10,957,6,0.0164383561643835,1.050929761904762,ITM,17.2,0.0556,0.05173809523809524
2023-08-25,2023-08-31,CALL,4413.905,4195.0,220.2,224.2,222.2,3,125,6,0.0164383561643835,1.052182359952324,ITM,17.2,0.0556,0.052967818831942785
2023-08-25,2023-08-31,CALL,4413.905,4340.0,82.3,83.8,83.05,16,184,6,0.0164383561643835,1.017028801843318,ATM,17.2,0.0556,0.01913594470046083
2023-08-25,2023-08-31,CALL,4413.905,4170.0,245.1,249.1,247.1,5,153,6,0.0164383561643835,1.0584904076738608,ITM,17.2,0.0556,0.059256594724220624
2023-08-25,2023-08-31,CALL,4413.905,4160.0,255.1,259.1,257.1,3,21,6,0.0164383561643835,1.0610348557692306,ITM,17.2,0.0556,0.06180288461538462
2023-08-25,2023-08-31,CALL,4413.905,4155.0,260.1,264.1,262.1,3,24,6,0.0164383561643835,1.0623116726835138,ITM,17.2,0.0556,0.0630806257521059
2023-08-25,2023-08-31,CALL,4413.905,4150.0,265.1,269.1,267.1,6,100,6,0.0164383561643835,1.06359156626506,ITM,17.2,0.0556,0.06436144578313253
